,板块,A股代码,证券简称,上市日期,总股本,流通股本,所属行业,B股代码,交易所
1711,创业板,300225,金力泰,2011-05-31,"489,205,300","475,057,090",C 制造业,,深交所
1712,创业板,300226,上海钢联,2011-06-08,"321,821,516","309,517,595",I 信息技术,,深交所
1713,创业板,300227,光韵达,2011-06-08,"499,780,023","407,434,452",C 制造业,,深交所
1714,创业板,300228,富瑞特装,2011-06-08,"575,406,349","542,891,449",C 制造业,,深交所
1715,创业板,300229,拓尔思,2011-06-15,"795,291,951","794,680,252",I 信息技术,,深交所
1716,创业板,300230,永利股份,2011-06-15,"816,206,041","632,815,099",C 制造业,,深交所
1717,创业板,300231,银信科技,2011-06-15,"419,013,497","343,635,542",I 信息技术,,深交所
1718,创业板,300232,洲明科技,2011-06-22,"1,094,089,477","889,325,714",C 制造业,,深交所
1719,创业板,300233,金城医药,2011-06-22,"385,924,427","360,493,163",C 制造业,,深交所
1720,创业板,300234,开尔新材,2011-06-22,"507,451,386","348,267,340",C 制造业,,深交所
1721,创业板,300235,方直科技,2011-06-29,"251,746,635","203,131,255",I 信息技术,,深交所
1722,创业板,300236,上海新阳,2011-06-29,"313,381,402","278,418,717",C 制造业,,深交所
1723,创业板,300237,美晨生态,2011-06-29,"1,441,914,930","1,438,454,805",E 建筑业,,深交所
1724,创业板,300238,冠昊生物,2011-07-06,"265,155,701","265,134,082",C 制造业,,深交所
1725,创业板,300239,东宝生物,2011-07-06,"593,602,983","515,558,687",C 制造业,,深交所
1726,创业板,300240,飞力达,2011-07-06,"370,088,500","362,328,654",G 运输仓储,,深交所
1727,创业板,300241,瑞丰光电,2011-07-12,"685,051,103","571,887,123",C 制造业,,深交所
1728,创业板,300242,佳云科技,2011-07-12,"634,555,224","629,576,622",I 信息技术,,深交所
1729,创业板,300243,瑞丰高材,2011-07-12,"235,463,305","188,869,486",C 制造业,,深交所
1730,创业板,300244,迪安诊断,2011-07-19,"626,898,036","503,014,661",Q 卫生,,深交所
1731,创业板,300245,天玑科技,2011-07-19,"313,457,493","310,908,069",I 信息技术,,深交所
1732,创业板,300246,宝莱特,2011-07-19,"263,683,857","210,536,790",C 制造业,,深交所
1733,创业板,300247,融捷健康,2011-07-29,"804,040,313","803,275,313",C 制造业,,深交所
1734,创业板,300248,新开普,2011-07-29,"476,348,393","396,986,675",I 信息技术,,深交所
1735,创业板,300249,依米康,2011-08-03,"440,487,994","368,421,925",I 信息技术,,深交所
1736,创业板,300250,初灵信息,2011-08-03,"219,989,902","163,538,945",I 信息技术,,深交所
1737,创业板,300251,光线传媒,2011-08-03,"2,933,608,432","2,787,223,354",R 文化传播,,深交所
1738,创业板,300252,金信诺,2011-08-18,"662,153,834","533,246,305",C 制造业,,深交所
1739,创业板,300253,卫宁健康,2011-08-18,"2,147,737,004","1,849,047,868",I 信息技术,,深交所
1740,创业板,300254,仟源医药,2011-08-19,"241,618,563","225,021,595",C 制造业,,深交所
1741,创业板,300255,常山药业,2011-08-19,"934,966,878","931,804,546",C 制造业,,深交所
1742,创业板,300256,星星科技,2011-08-19,"2,268,393,386","1,643,393,386",C 制造业,,深交所
1743,创业板,300257,开山股份,2011-08-19,"993,635,018","954,378,737",C 制造业,,深交所
1744,创业板,300258,精锻科技,2011-08-26,"481,776,264","463,704,322",C 制造业,,深交所
1745,创业板,300259,新天科技,2011-08-31,"1,169,801,516","1,169,533,231",C 制造业,,深交所
1746,创业板,300260,新莱应材,2011-09-06,"407,806,752","278,670,873",C 制造业,,深交所
1747,创业板,300261,雅本化学,2011-09-06,"963,309,471","937,079,377",C 制造业,,深交所
1748,创业板,300262,巴安水务,2011-09-16,"669,766,999","667,428,310",N 公共环保,,深交所
1749,创业板,300263,隆华科技,2011-09-16,"904,324,502","772,096,527",C 制造业,,深交所
1750,创业板,300264,佳创视讯,2011-09-16,"430,857,518","368,618,531",I 信息技术,,深交所
1751,创业板,300265,通光线缆,2011-09-16,"458,285,955","364,650,583",C 制造业,,深交所
1752,创业板,300266,兴源环境,2011-09-27,"1,553,807,314","1,553,774,914",N 公共环保,,深交所
1753,创业板,300267,尔康制药,2011-09-27,"2,062,604,870","1,422,396,841",C 制造业,,深交所
1754,创业板,300268,*ST佳沃,2011-09-27,"174,200,000","133,620,336",C 制造业,,深交所
1755,创业板,300269,联建光电,2011-10-12,"549,113,825","525,661,003",L 商务服务,,深交所
1756,创业板,300270,中威电子,2011-10-12,"302,806,028","242,594,546",C 制造业,,深交所
1757,创业板,300271,华宇软件,2011-10-26,"819,544,303","801,827,804",I 信息技术,,深交所
1758,创业板,300272,开能健康,2011-11-02,"577,171,949","430,579,832",C 制造业,,深交所
1759,创业板,300274,阳光电源,2011-11-02,"1,485,150,984","1,126,238,347",C 制造业,,深交所
1760,创业板,300275,梅安森,2011-11-02,"302,265,848","249,332,312",I 信息技术,,深交所
1761,创业板,300276,三丰智能,2011-11-15,"1,401,042,990","1,005,539,562",C 制造业,,深交所
1762,创业板,300277,海联讯,2011-11-23,"335,000,000","334,434,800",I 信息技术,,深交所
1763,创业板,300278,华昌达,2011-12-16,"1,421,506,508","1,292,558,734",C 制造业,,深交所
1764,创业板,300279,和晶科技,2011-12-29,"480,399,857","431,535,764",C 制造业,,深交所
1765,创业板,300280,紫天科技,2011-12-29,"162,065,744","160,474,169",L 商务服务,,深交所
1766,创业板,300281,金明精机,2011-12-29,"418,923,580","397,325,912",C 制造业,,深交所
1767,创业板,300282,*ST三盛,2011-12-29,"374,306,455","374,306,455",C 制造业,,深交所
1768,创业板,300283,温州宏丰,2012-01-10,"437,128,941","307,186,816",C 制造业,,深交所
1769,创业板,300284,苏交科,2012-01-10,"1,262,827,774","888,858,390",M 科研服务,,深交所
1770,创业板,300285,国瓷材料,2012-01-13,"1,003,810,338","803,211,886",C 制造业,,深交所
1771,创业板,300286,安科瑞,2012-01-13,"214,716,125","174,623,124",C 制造业,,深交所
1772,创业板,300287,飞利信,2012-02-01,"1,435,273,808","1,295,226,676",I 信息技术,,深交所
1773,创业板,300288,朗玛信息,2012-02-16,"337,941,402","256,048,966",I 信息技术,,深交所
1774,创业板,300289,利德曼,2012-02-16,"544,011,487","416,943,335",C 制造业,,深交所
1775,创业板,300290,荣科科技,2012-02-16,"640,557,569","639,226,319",I 信息技术,,深交所
1776,创业板,300291,百纳千成,2012-02-09,"941,889,651","827,230,877",R 文化传播,,深交所
1777,创业板,300292,吴通控股,2012-02-29,"1,341,764,974","1,115,944,813",I 信息技术,,深交所
1778,创业板,300293,蓝英装备,2012-03-08,"338,438,106","280,335,917",C 制造业,,深交所
1779,创业板,300294,博雅生物,2012-03-08,"504,248,738","423,093,151",C 制造业,,深交所
1780,创业板,300295,三六五网,2012-03-15,"190,824,714","168,733,499",I 信息技术,,深交所
1781,创业板,300296,利亚德,2012-03-15,"2,529,396,015","2,092,153,621",C 制造业,,深交所
1782,创业板,300298,三诺生物,2012-03-19,"564,265,373","455,345,715",C 制造业,,深交所
1783,创业板,300299,富春股份,2012-03-19,"691,229,485","647,545,682",I 信息技术,,深交所
1784,创业板,300300,海峡创新,2012-03-19,"671,396,910","671,298,210",I 信息技术,,深交所
1785,创业板,300301,*ST长方,2012-03-21,"790,108,769","790,107,269",C 制造业,,深交所
1786,创业板,300302,同有科技,2012-03-21,"481,702,798","368,219,626",I 信息技术,,深交所
1787,创业板,300303,聚飞光电,2012-03-19,"1,342,293,953","1,253,468,487",C 制造业,,深交所
1788,创业板,300304,云意电气,2012-03-21,"874,640,918","852,237,034",C 制造业,,深交所
1789,创业板,300305,裕兴股份,2012-03-29,"288,759,712","232,602,031",C 制造业,,深交所
1790,创业板,300306,远方信息,2012-03-29,"268,958,778","157,560,431",C 制造业,,深交所
1791,创业板,300307,慈星股份,2012-03-29,"780,541,776","771,766,734",C 制造业,,深交所
1792,创业板,300308,中际旭创,2012-04-10,"802,826,238","748,516,308",C 制造业,,深交所
1793,创业板,300310,宜通世纪,2012-04-25,"881,658,531","691,740,446",I 信息技术,,深交所
1794,创业板,300311,任子行,2012-04-25,"673,630,150","537,409,093",I 信息技术,,深交所
1795,创业板,300313,*ST天山,2012-04-25,"312,977,396","184,221,477",A 农林牧渔,,深交所
1796,创业板,300314,戴维医疗,2012-05-08,"288,000,000","189,356,448",C 制造业,,深交所
1797,创业板,300315,掌趣科技,2012-05-11,"2,757,484,192","2,607,811,357",I 信息技术,,深交所
1798,创业板,300316,晶盛机电,2012-05-11,"1,308,716,101","1,230,737,737",C 制造业,,深交所
1799,创业板,300317,珈伟新能,2012-05-11,"826,031,410","825,881,410",C 制造业,,深交所
1800,创业板,300318,博晖创新,2012-05-23,"816,900,495","796,612,824",C 制造业,,深交所
1801,创业板,300319,麦捷科技,2012-05-23,"866,805,074","825,697,710",C 制造业,,深交所
1802,创业板,300320,海达股份,2012-06-01,"601,234,191","490,840,775",C 制造业,,深交所
1803,创业板,300321,同大股份,2012-05-23,"88,800,000","85,338,462",C 制造业,,深交所
1804,创业板,300322,硕贝德,2012-06-08,"465,746,427","443,544,112",C 制造业,,深交所
1805,创业板,300323,华灿光电,2012-06-01,"1,616,698,797","1,102,677,763",C 制造业,,深交所
1806,创业板,300324,旋极信息,2012-06-08,"1,727,590,595","1,708,553,267",I 信息技术,,深交所
1807,创业板,300326,凯利泰,2012-06-13,"717,026,333","716,588,713",C 制造业,,深交所
1808,创业板,300327,中颖电子,2012-06-13,"342,031,310","338,343,893",C 制造业,,深交所
1809,创业板,300328,宜安科技,2012-06-19,"690,423,600","685,017,975",C 制造业,,深交所
1810,创业板,300329,海伦钢琴,2012-06-19,"252,888,780","252,140,431",C 制造业,,深交所
1811,创业板,300331,苏大维格,2012-06-28,"259,662,286","200,970,465",C 制造业,,深交所
1812,创业板,300332,天壕能源,2012-06-28,"884,761,993","844,449,893",D 水电煤气,,深交所
1813,创业板,300333,兆日科技,2012-06-28,"336,000,000","334,375,067",I 信息技术,,深交所
1814,创业板,300334,津膜科技,2012-07-05,"302,065,356","302,029,761",C 制造业,,深交所
1815,创业板,300335,迪森股份,2012-07-10,"477,012,388","386,473,991",D 水电煤气,,深交所
1816,创业板,300337,银邦股份,2012-07-18,"821,920,000","709,888,182",C 制造业,,深交所
1817,创业板,300338,开元教育,2012-07-26,"402,669,692","304,535,066",P 教育,,深交所
1818,创业板,300339,润和软件,2012-07-18,"796,410,841","773,506,917",I 信息技术,,深交所
1819,创业板,300340,科恒股份,2012-07-26,"213,574,120","187,013,137",C 制造业,,深交所
1820,创业板,300341,麦克奥迪,2012-07-26,"517,410,336","515,103,411",C 制造业,,深交所
1821,创业板,300342,天银机电,2012-07-26,"425,035,113","416,248,485",C 制造业,,深交所
1822,创业板,300343,联创股份,2012-08-01,"1,139,467,590","1,066,219,389",C 制造业,,深交所
1823,创业板,300344,立方数科,2012-08-01,"641,706,416","639,211,391",I 信息技术,,深交所
1824,创业板,300345,华民股份,2012-08-01,"577,595,483","441,295,483",C 制造业,,深交所
1825,创业板,300346,南大光电,2012-08-07,"543,707,166","513,716,270",C 制造业,,深交所
1826,创业板,300347,泰格医药,2012-08-17,"749,293,420","567,386,376",M 科研服务,,深交所
1827,创业板,300348,长亮科技,2012-08-17,"730,774,862","616,407,292",I 信息技术,,深交所
1828,创业板,300349,金卡智能,2012-08-17,"429,054,325","381,261,073",I 信息技术,,深交所
1829,创业板,300350,华鹏飞,2012-08-21,"562,453,879","468,412,318",I 信息技术,,深交所
1830,创业板,300351,永贵电器,2012-09-20,"385,161,857","258,191,502",C 制造业,,深交所
1831,创业板,300352,北信源,2012-09-12,"1,449,824,087","1,220,172,284",I 信息技术,,深交所
1832,创业板,300353,东土科技,2012-09-27,"614,892,881","439,926,847",C 制造业,,深交所
1833,创业板,300354,东华测试,2012-09-20,"138,320,201","79,966,582",C 制造业,,深交所
1834,创业板,300355,蒙草生态,2012-09-27,"1,604,242,081","1,368,773,219",N 公共环保,,深交所
1835,创业板,300357,我武生物,2014-01-21,"523,584,000","484,064,205",C 制造业,,深交所
1836,创业板,300358,楚天科技,2014-01-21,"590,302,374","527,568,293",C 制造业,,深交所
1837,创业板,300359,全通教育,2014-01-21,"633,333,422","633,277,172",I 信息技术,,深交所
1838,创业板,300360,炬华科技,2014-01-21,"508,814,626","494,763,844",C 制造业,,深交所
1839,创业板,300363,博腾股份,2014-01-29,"546,120,020","500,421,079",C 制造业,,深交所
1840,创业板,300364,中文在线,2015-01-21,"729,939,618","659,795,648",R 文化传播,,深交所
1841,创业板,300365,恒华科技,2014-01-23,"599,855,469","457,183,267",I 信息技术,,深交所
1842,创业板,300366,创意信息,2014-01-27,"607,576,150","502,123,927",I 信息技术,,深交所
1843,创业板,300368,汇金股份,2014-01-23,"531,943,475","531,943,475",C 制造业,,深交所
1844,创业板,300369,绿盟科技,2014-01-29,"799,859,463","717,494,802",I 信息技术,,深交所
1845,创业板,300370,安控科技,2014-01-23,"1,565,376,225","1,123,699,413",C 制造业,,深交所
1846,创业板,300371,汇中股份,2014-01-23,"201,217,296","135,791,582",C 制造业,,深交所
1847,创业板,300373,扬杰科技,2014-01-23,"541,451,787","540,396,235",C 制造业,,深交所
1848,创业板,300374,中铁装配,2015-03-19,"245,912,337","189,262,274",C 制造业,,深交所
1849,创业板,300375,鹏翎股份,2014-01-27,"755,378,818","505,117,725",C 制造业,,深交所
1850,创业板,300376,易事特,2014-01-27,"2,328,240,476","2,324,835,814",C 制造业,,深交所
1851,创业板,300377,赢时胜,2014-01-27,"751,165,080","668,388,007",I 信息技术,,深交所
1852,创业板,300378,鼎捷软件,2014-01-27,"269,298,430","267,513,430",I 信息技术,,深交所
1853,创业板,300379,东方通,2014-01-28,"566,722,828","423,478,646",I 信息技术,,深交所
1854,创业板,300380,安硕信息,2014-01-28,"139,761,050","127,379,543",I 信息技术,,深交所
1855,创业板,300381,溢多利,2014-01-28,"490,081,989","476,629,518",C 制造业,,深交所
1856,创业板,300382,斯莱克,2014-01-29,"628,406,440","628,262,235",C 制造业,,深交所
1857,创业板,300383,光环新网,2014-01-29,"1,797,592,847","1,793,742,765",I 信息技术,,深交所
1858,创业板,300384,三联虹普,2014-08-01,"319,007,265","220,031,960",M 科研服务,,深交所
1859,创业板,300385,雪浪环境,2014-06-26,"333,145,932","288,560,383",C 制造业,,深交所
1860,创业板,300386,飞天诚信,2014-06-26,"418,044,000","244,455,625",I 信息技术,,深交所
1861,创业板,300387,富邦股份,2014-07-02,"289,057,018","288,956,645",C 制造业,,深交所
1862,创业板,300388,节能国祯,2014-08-01,"698,962,023","697,471,292",N 公共环保,,深交所
1863,创业板,300389,艾比森,2014-08-01,"363,427,298","229,238,769",C 制造业,,深交所
1864,创业板,300390,天华新能,2014-07-31,"837,537,178","679,193,618",C 制造业,,深交所
1865,创业板,300391,长药控股,2014-08-01,"350,336,112","350,336,112",C 制造业,,深交所
1866,创业板,300393,中来股份,2014-09-12,"1,089,627,358","953,869,719",C 制造业,,深交所
1867,创业板,300394,天孚通信,2015-02-17,"394,816,577","361,444,630",C 制造业,,深交所
1868,创业板,300395,菲利华,2014-09-10,"516,014,473","474,379,370",C 制造业,,深交所
1869,创业板,300396,迪瑞医疗,2014-09-10,"274,866,500","255,205,945",C 制造业,,深交所
1870,创业板,300397,天和防务,2014-09-10,"517,636,745","400,816,413",C 制造业,,深交所
1871,创业板,300398,飞凯材料,2014-10-09,"528,656,224","525,398,551",C 制造业,,深交所
1872,创业板,300399,天利科技,2014-10-09,"197,600,000","193,678,157",I 信息技术,,深交所
1873,创业板,300400,劲拓股份,2014-10-10,"242,625,800","240,989,150",C 制造业,,深交所
1874,创业板,300401,花园生物,2014-10-09,"551,008,138","542,224,139",C 制造业,,深交所
1875,创业板,300402,宝色股份,2014-10-10,"243,618,497","202,000,000",C 制造业,,深交所
1876,创业板,300403,汉宇集团,2014-10-30,"603,000,000","406,271,815",C 制造业,,深交所
1877,创业板,300404,博济医药,2015-04-24,"370,105,428","270,220,971",M 科研服务,,深交所
1878,创业板,300405,科隆股份,2014-10-30,"284,372,671","218,827,207",C 制造业,,深交所
1879,创业板,300406,九强生物,2014-10-30,"588,445,404","425,965,560",C 制造业,,深交所
1880,创业板,300407,凯发电气,2014-12-03,"318,200,493","225,820,454",C 制造业,,深交所
